SINOS_direct,D_SINOS_direct,SINOS_pinv,D_SINOS_pinv,SINOS_CG5,D_SINOS_CG5,SINOS_direct_time_ms,D_SINOS_direct_time_ms,SINOS_pinv_time_ms,D_SINOS_pinv_time_ms,SINOS_CG5_time_ms,D_SINOS_CG5_time_ms
5.818340123026592,1.0776530190173983,5.818340123027829,1.0776530190173979,2.86709756571787,1.0674006208832263,23.695875017438084,32.21191599732265,2.928042027633637,0.9503330220468342,1.64695899002254,0.8713749703019857
8.626786047652171,1.0724253445609986,8.626786047655187,1.072425344560998,3.6845259917045703,1.0601863077146583,37.8324159537442,26.27200004644692,5.394792009610683,16.56616700347513,1.5762500115670264,4.279582994058728
8.72437883771047,1.076403698821169,8.724378837716031,1.0764036988211687,3.7333041440239,1.0660327248631063,42.891375022009015,30.814958037808537,9.636416973080486,4.915708035696298,2.943334053270519,1.2134590069763362
6.223616932283647,1.079624728306662,6.223616932284381,1.0796247283066633,3.7298724527107905,1.0710616411934657,23.188167018815875,40.50750000169501,8.97629198152572,10.599291999824345,4.666333028580993,18.379083019681275
8.355082604288196,1.0822172987249057,8.355082604293347,1.0822172987249048,3.1292866426699377,1.073848293767096,47.876833006739616,68.21633299114183,4.092917020898312,21.708666055928916,10.992000054102391,6.323540990706533
7.195472716134242,1.0700158528101433,7.195472716134052,1.0700158528101427,3.778313258928719,1.060932341420272,37.98816702328622,21.36754197999835,2.2792909876443446,1.625915989279747,1.36824999935925,0.828124990221113
6.208629686956963,1.0861946329517544,6.208629686957173,1.086194632951755,3.0604410022001574,1.0770175109237294,29.200749995652586,26.875834038946778,13.690958032384515,7.590208027977496,6.052584038116038,2.8967910329811275
6.180789419688888,1.072543896910643,6.180789419689179,1.0725438969106418,3.4550250225759513,1.0650628288790092,43.28291700221598,30.50416597397998,5.281417048536241,4.749291983898729,1.8820409895852208,1.7165829776786268
6.588952128400689,1.069563147131134,6.588952128401979,1.0695631471311333,3.7013819939528303,1.06042370295477,45.62491603428498,52.05108301015571,13.078083982691169,16.103625006508082,7.499291968997568,3.0991670209914446
6.567836892735604,1.0763221825026377,6.567836892737276,1.076322182502638,3.403422124837145,1.0668923525110132,48.45062497770414,49.9450410134159,1.1836670455522835,7.068625011015683,5.229707981925458,3.635500033851713
6.342895034580461,1.0801462276336453,6.342895034582629,1.080146227633646,3.1835658241992673,1.0709243256691214,44.31166697759181,28.750583005603403,0.8867080323398113,4.735208000056446,1.1187079944647849,2.446583006531
7.023977718907995,1.084002475225334,7.023977718909972,1.0840024752253352,3.9693834236900227,1.0747430837088638,32.58483298122883,35.61374999117106,1.8900420400314033,2.4176669539883733,1.8695000326260924,0.9800419793464243
6.33430570540034,1.0888941464117716,6.334305705401642,1.088894146411772,3.253549035601726,1.080504417003326,33.222416997887194,27.079374995082617,1.4676660066470504,1.0115000186488032,1.0753339738585055,2.715042035561055
7.720168136666109,1.076136449320177,7.720168136670851,1.076136449320176,4.082775572692288,1.0672449353025504,24.365499964915216,24.922999960836023,1.1895840289071202,0.9289169684052467,4.28720802301541,2.354750002268702
6.730059029664231,1.0924418343549755,6.730059029664334,1.0924418343549755,3.7710014381264925,1.0830800368018172,28.896207979414612,51.115334033966064,2.275249978993088,5.018583964556456,2.3661250015720725,0.9893330279737711
6.658038531049428,1.0805767364580694,6.658038531051972,1.0805767364580692,3.3772261276468245,1.0708322053991806,26.692665996961296,27.64583402313292,1.829416025429964,0.9481249726377428,0.9638750343583524,2.752959029749036
6.628695709050843,1.0749395322989268,6.62869570904969,1.0749395322989268,3.910327296861397,1.0654824171780926,35.71924997959286,29.25537503324449,3.610457992181182,4.343667009379715,0.9507920476607978,2.8719580150209367
